# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 11:01:59 BST 2022 [seed=1656324105891]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
6163000	-42350.29230296814	-41.52654776693999	-42308.7657552012	0.464566208066487	2021.9381735179609	6.246161232849038	0.6107595910680179	2.060497418569265	6.38466440312043	0.30255604872217334	0.18051106837861508	0.19845641313399592	0.318476469765219	0.9764050428137955	0.0011438735640464264	0.0011438735640464273	-42308.7657552012	0.0	-43.584017920288005
6164000	-42346.71587224334	-32.51998000209009	-42314.195892241245	0.45995759303619443	2021.9427821329912	5.957147139929399	0.5034134869579968	2.8902262552948006	6.100322832136381	0.30342720064645584	0.18051106837861508	0.19283170699100224	0.3232300239839302	0.9764050428137955	0.0010734018592115293	0.0010734018592115297	-42314.195892241245	0.0	-34.53315888966365
6165000	-42343.75054405845	-31.832358232242218	-42311.91818582621	0.426824124317831	2021.9759156017096	5.842880472367536	0.5286861236322893	2.8902262552948006	6.014281539712396	0.30157556581298883	0.18051106837861508	0.19468334182446928	0.3232300239839302	1.0437871656291153	0.0014205102757780758	0.0014205102757780766	-42311.91818582621	0.0	-33.59755821941749
6166000	-42342.787988877186	-29.2774818763437	-42313.51050700084	0.4567231482483415	2021.9460165777791	5.893749681743355	0.5142920505236303	2.5612151682947912	4.741357533983485	0.29839424834574374	0.1800301649877765	0.19834556268255296	0.3232300239839302	0.3436126952270772	0.0010588516130125509	0.00105885161301255	-42313.51050700084	0.0	-33.01882416521517
6167000	-42337.67608491155	-28.3605479943157	-42309.31553691724	0.455269183198414	2021.947470542829	5.840576320172007	0.5117238591489489	2.0471019886298847	4.726677107411596	0.30209562341994284	0.1800301649877765	0.19834556268255296	0.3195286489097311	1.388330107923904	0.0011577114054988152	0.001157711405498815	-42309.31553691724	0.0	-30.21041657848945
6168000	-42348.308484250796	-40.68042707798163	-42307.62805717281	0.4609001500758006	2021.9418395759517	6.263255787737161	0.5134309179870847	2.4874148627840422	7.599525115422938	0.30317493777719245	0.1800301649877765	0.19437758587832205	0.32241731135671237	0.6137768386596157	0.0010635760125830378	0.0010635760125830365	-42307.62805717281	0.0	-43.199727369136745
6169000	-42356.69466071597	-38.64908113560774	-42318.045579580365	0.48619396187136116	2021.9165457641561	6.199439502632338	0.4785344444994941	2.0617671500118337	5.775009597303563	0.30317493777719245	0.1800301649877765	0.19437758587832205	0.32241731135671237	0.5657509625013672	0.0010627609223876294	0.0010627609223876303	-42318.045579580365	0.0	-41.93168979971239
6170000	-42364.770098177534	-47.648062354884225	-42317.12203582265	0.4729999573948092	2021.9297397686325	6.513182139928058	0.5731602261229174	3.288575275970344	6.385267917451622	0.3014305110033733	0.1820098772550205	0.19493742239697248	0.32162218934463704	0.6464909988345979	0.001141244872193652	0.001141244872193651	-42317.12203582265	0.0	-49.974575543674746
6171000	-42360.70957132113	-38.46954795214345	-42322.240023368984	0.45698373908933376	2021.9457559869381	6.240200092089906	0.49136713923213443	3.016605425044249	6.494895888631883	0.2987016081532401	0.1820098772550205	0.19766632524710567	0.32162218934463704	0.16735306229644248	0.0011751418487743648	0.0011751418487743652	-42322.240023368984	0.0	-41.97098809643668
6172000	-42356.1003172532	-44.4764933124693	-42311.62382394073	0.4641402589309492	2021.9385994670965	6.357870304657656	0.5539228436506436	3.016605425044249	6.494895888631883	0.2992113093159581	0.18218058621299296	0.19715662408438767	0.3214514803866646	0.16735306229644248	0.0012222053748914292	0.0012222053748914272	-42311.62382394073	0.0	-47.84874935650545
6173000	-42352.06067597466	-48.21294240225265	-42303.84773357241	0.42409735472816723	2021.9786423712992	6.27311686643362	0.6342089905356383	1.8272530756050294	5.489435772830971	0.2992113093159581	0.1840466445401906	0.19715662408438767	0.31958542205946694	0.1595397703778163	0.0010607137896953406	0.0010607137896953406	-42303.84773357241	0.0	-52.195519689448204
6174000	-42346.89256252487	-45.05535908517641	-42301.83720343969	0.42686619931627445	2021.9758735267112	6.1547151057703795	0.4970214992758304	2.0723500994873865	5.489435772830971	0.2992113093159581	0.1840466445401906	0.19715662408438767	0.31958542205946694	0.61642821361246	0.0011698499023451083	0.001169849902345108	-42301.83720343969	0.0	-48.256379958226034
6175000	-42343.56791884733	-33.78408706830449	-42309.78383177902	0.40700965924151217	2021.9957300667859	5.752454955528691	0.5248210152533439	2.6739822575653815	5.126014760815051	0.29357600854243215	0.1854585469330179	0.19715662408438767	0.32380882044016557	2.8239433109953263	0.0011645968827638747	0.0011645968827638747	-42309.78383177902	0.0	-32.382922387555524
6176000	-42348.03770496479	-26.167816043114225	-42321.869888921676	0.4082018930380951	2021.9945378329894	5.579655396705771	0.5039450652022457	1.8534808651166186	5.589204264962266	0.30402836748184475	0.18440263214959565	0.1986938217380613	0.3128751786305015	2.8239433109953263	0.0012469893349435132	0.0012469893349435124	-42321.869888921676	0.0	-24.985927902327234
6177000	-42344.7901409437	-28.880386479933104	-42315.90975446377	0.42666317419870664	2021.9760765518288	5.762769062106175	0.5518606064312976	2.579457301256308	5.401696633766132	0.2911566570416084	0.18440263214959565	0.19527763219879007	0.32916307861000904	0.6983290603047263	0.0011661517489062485	0.001166151748906248	-42315.90975446377	0.0	-31.640622521277553
6178000	-42343.041266369786	-33.984932612294784	-42309.05633375749	0.4236723597867741	2021.9790673662408	5.793517204257324	0.5734110076037866	3.096071069395242	5.10757795804549	0.2911566570416084	0.18440263214959565	0.20318497671765748	0.3212557340911416	0.8222741270623521	0.0012831598799561412	0.0012831598799561412	-42309.05633375749	0.0	-36.32518115101685
6179000	-42341.70386452508	-31.66461886228342	-42310.039245662796	0.41821113084169165	2021.9845285951858	5.823183396087934	0.5315223911897372	2.3153359551010584	6.248062068834391	0.30425145241363766	0.18390693910347933	0.19009018134562825	0.32175142713725796	0.5999573814036501	0.0011976388114232643	0.0011976388114232639	-42310.039245662796	0.0	-34.53777652195209
6180000	-42340.75215423187	-36.51516164391539	-42304.236992587954	0.43111678382175717	2021.9716229422056	5.942375809383738	0.5411053523722833	2.136310829342331	5.795983728012976	0.30425145241363766	0.18469950304397548	0.19772851882177667	0.31332052572061336	0.34280355738253426	0.001292556814935843	0.0012925568149358415	-42304.236992587954	0.0	-40.044939176004526
6181000	-42343.47824368179	-47.360274211176296	-42296.117969470615	0.40687875017853975	2021.995860975849	6.116686000140898	0.6461698457868638	1.8983203024931088	5.777026989587785	0.30425145241363766	0.17952285324090947	0.19326202857779357	0.32296366576766244	0.1253739610259587	0.0012707730912375045	0.0012707730912375045	-42296.117969470615	0.0	-51.25389392760265
6182000	-42354.02387847044	-40.6475329290408	-42313.3763455414	0.4183876764156699	2021.9843520496117	6.10898605864021	0.5160286446706376	2.2211386653417566	6.450190691741072	0.30425145241363766	0.17952285324090947	0.1964268278182865	0.31979886652716955	0.07972091682594469	0.0013365405668678374	0.0013365405668678372	-42313.3763455414	0.0	-44.541243576525595
6183000	-42358.33018751588	-49.21070023002218	-42309.119487285854	0.4199366403153379	2021.982803085712	6.27835316400463	0.5536074477960972	2.4801010598257838	5.758801996543086	0.30425145241363766	0.17952285324090947	0.1964268278182865	0.31979886652716955	0.14913633620982933	0.0011172635923453905	0.0011172635923453905	-42309.119487285854	0.0	-53.01709463443726
6184000	-42351.78570662203	-52.656110619298246	-42299.129596002735	0.44317302826234917	2021.959566697765	6.375965165396244	0.706114309362997	2.4801010598257838	5.704238456260064	0.30000357243355485	0.18339537697085168	0.1964268278182865	0.32017422277731017	0.24129754926125246	0.0011383412115336228	0.001138341211533623	-42299.129596002735	0.0	-56.04623256103601
6185000	-42357.34022553957	-52.011656443883524	-42305.32856909568	0.4305303176372005	2021.9722094083902	6.420888706378479	0.6050799008690007	2.591923774498868	5.5595361275316675	0.30000357243355485	0.1843585559101689	0.1964382310353928	0.3191996406208867	0.5905311101145968	0.0011334344494161842	0.0011334344494161853	-42305.32856909568	0.0	-54.85393193895235
6186000	-42381.32610107468	-59.37975216144177	-42321.94634891324	0.43048761265720853	2021.9722521133701	6.578128946412733	0.650755446048784	2.6104365714686963	6.690326655948742	0.30000357243355485	0.18351118079917217	0.19337686492271755	0.32310838184455865	0.5129805219505952	0.001165473033164582	0.0011654730331645828	-42321.94634891324	0.0	-62.0117483674008
6187000	-42367.929660156224	-53.28659642178669	-42314.64306373444	0.42560029644802955	2021.9771394295794	6.449778534316037	0.6335600902350016	2.6104365714686963	5.547270901201266	0.30247609510883333	0.18351118079917217	0.19337686492271755	0.32063585916928017	0.5129805219505952	0.0011380196985454273	0.0011380196985454265	-42314.64306373444	0.0	-56.23365833455851
6188000	-42390.120749435475	-64.11095939130048	-42326.009790044176	0.4317468310319937	2021.9709928949956	6.857116647509401	0.5584737366049514	2.6104365714686963	5.424610603885818	0.30108615549064194	0.18352878117332766	0.19474920416675348	0.32063585916928017	0.6355812517672317	0.0010383035059913339	0.0010383035059913332	-42326.009790044176	0.0	-66.98016588606718
6189000	-42387.4924221402	-70.81702032835292	-42316.67540181185	0.433874921458821	2021.9688648045687	6.925000758610843	0.67701339408039	2.3910560479499674	5.39280566513564	0.3000251249029081	0.18134277035847748	0.19474920416675348	0.3238829005718642	1.933673944541917	0.0010351373146669058	0.001035137314666906	-42316.67540181185	0.0	-70.98918600032043
6190000	-42384.234746582355	-63.086464850072595	-42321.14828173228	0.454116360000313	2021.948623366027	6.7961313965773735	0.6305969491078355	2.46612289381828	5.662327638139032	0.2956797855359613	0.18237836519704576	0.19909454353370032	0.32284730573329595	1.6708165537610227	0.0010980657321199776	0.0010980657321199767	-42321.14828173228	0.0	-63.7515851226829
6191000	-42392.23361360812	-76.05539573741251	-42316.17821787071	0.43488874331511307	2021.9678509827124	7.017801019989641	0.7904571514301484	2.4158735154485513	5.2868115378808405	0.2983139419030948	0.18237836519704576	0.19909454353370032	0.32021314936616246	1.1771995103798616	0.0010737456934648128	0.0010737456934648132	-42316.17821787071	0.0	-77.60240334120482
6192000	-42400.942383637106	-86.85344600877102	-42314.08893762834	0.4706571147727594	2021.9320826112546	7.473956551766513	0.7638736131284828	2.123447227093805	4.65936009444599	0.2983139419030948	0.18237836519704576	0.19909454353370032	0.32021314936616246	0.6968919179850581	9.627522623719364E-4	9.627522623719366E-4	-42314.08893762834	0.0	-89.68627436531588
6193000	-42399.147070917	-85.02259970020677	-42314.1244712168	0.4982230713037062	2021.9045166547237	7.640983327853653	0.7211517117792635	2.8624013226182616	5.127428771238254	0.2983139419030948	0.18237836519704576	0.19909454353370032	0.32021314936616246	0.5252822297350148	0.001019799772383701	0.0010197997723837007	-42314.1244712168	0.0	-87.84506748404777
6194000	-42388.32944895349	-79.2145366704228	-42309.11491228307	0.5620700930515024	2021.840669632976	7.535063132621363	0.6533283203974356	2.8624013226182616	5.657919350287462	0.2983139419030948	0.18094061231112687	0.19424718876846736	0.3264982570173143	0.1604794404849885	9.517293389028143E-4	9.517293389028138E-4	-42309.11491228307	0.0	-82.72287125477796
6195000	-42393.513174913875	-87.26745592367034	-42306.245718990205	0.5243398295788329	2021.8783998964486	7.493648027948349	0.8678720744377468	2.8624013226182616	5.443869466201486	0.2983139419030948	0.18110562428999424	0.1940821767896	0.3264982570173143	0.8793514470245394	9.040365833550396E-4	9.04036583355039E-4	-42306.245718990205	0.0	-89.10682618446255
6196000	-42401.053709948545	-84.48724914212154	-42316.566460806425	0.5165249252972591	2021.8862148007302	7.749721681868809	0.7860277361629827	2.7877145254356823	6.1501864335917595	0.29702728411080476	0.1867524859378246	0.1940821767896	0.32213805316177396	0.10115168921728078	9.751519577192846E-4	9.751519577192846E-4	-42316.566460806425	0.0	-87.83247927663328
6197000	-42410.82729963303	-92.55062185090999	-42318.276677782116	0.5156237006330552	2021.8871160253943	7.8140312038299555	0.7045396775499989	1.8804769358378328	6.1501864335917595	0.29881573449591203	0.18299452243946182	0.1944511273125413	0.3237386157520882	0.05804280797124535	8.78334816177731E-4	8.783348161777313E-4	-42318.276677782116	0.0	-96.43487738877128
6198000	-42413.11127299218	-102.1056980733017	-42311.005574918876	0.48996749568208714	2021.9127722303454	8.052096121511546	0.9596085715138513	3.552575975017253	6.432597754465984	0.29485145316895006	0.18286718506219965	0.19457846468980347	0.32770289707905015	0.24984258075661864	8.818215262512288E-4	8.81821526251229E-4	-42311.005574918876	0.0	-104.61316229302018
6199000	-42410.24433686066	-94.91908752255463	-42315.32524933811	0.4967946154015722	2021.905945110626	7.835103016104859	0.7950146671720998	2.345143512941596	5.242978510079337	0.29485145316895006	0.18286718506219965	0.19457846468980347	0.32770289707905015	0.3793600527504812	8.568651151347334E-4	8.568651151347334E-4	-42315.32524933811	0.0	-98.0875371693665
6200000	-42408.081991979925	-91.55435028751818	-42316.52764169241	0.4949148914499554	2021.9078248345775	7.83681726653735	0.8472641907445937	2.551475969325263	5.856684982565786	0.29370793564312875	0.18286718506219965	0.19457846468980347	0.32884641460487146	0.20939717831293775	9.697458074152593E-4	9.697458074152592E-4	-42316.52764169241	0.0	-94.76907577874029
6201000	-42406.43695169245	-97.38599567622688	-42309.050956016225	0.4790849857201424	2021.9236547403073	7.872577631592923	0.7814617363194492	2.6580134981062624	5.856684982565786	0.2999188857069342	0.17925509629501096	0.1976422537762217	0.3231837642218365	1.0066643024595614	9.22214695375317E-4	9.222146953753172E-4	-42309.050956016225	0.0	-99.04468111320577
6202000	-42397.35697499849	-95.4935377825251	-42301.863437215965	0.47279206042773664	2021.9299476655997	7.88186611838695	0.8593345529569708	2.9617911344725854	5.879344357708289	0.2999188857069342	0.17894409974795455	0.1979532503232781	0.3231837642218365	0.6941653451269875	8.613112790509746E-4	8.613112790509747E-4	-42301.863437215965	0.0	-97.55946403711118
6203000	-42406.09942085732	-92.50537952071437	-42313.594041336604	0.47667883876620665	2021.9260608872612	7.808106250567017	0.874817384927727	2.738451989012007	5.5493395357560376	0.2994653895842233	0.17894409974795455	0.1979532503232781	0.3236372603445474	0.6941653451269875	8.480191927351787E-4	8.480191927351783E-4	-42313.594041336604	0.0	-94.7174756386913
6204000	-42405.98276077573	-88.30652350609931	-42317.67623726963	0.46790970833394063	2021.9348300176935	7.524688370305801	0.7216555836281678	2.1904155356499504	8.208908540156193	0.29996414023190887	0.18346603465809855	0.1974544996755925	0.31911532543440335	1.2899753257776352	0.0010394632363215348	0.0010394632363215357	-42317.67623726963	0.0	-89.11920234614153
6205000	-42406.38365806623	-88.48977558426341	-42317.89388248197	0.47243488821346596	2021.930304837814	7.5889621989576055	0.7737730030421228	3.215478328225515	7.3622595817483045	0.296115149705541	0.18674879140405198	0.1974544996755925	0.3196815592148178	0.5679421203425827	9.608677930304089E-4	9.60867793030409E-4	-42317.89388248197	0.0	-90.48086424037902
6206000	-42407.82978220532	-84.07713018366482	-42323.752652021656	0.517826119446599	2021.8849136065808	7.785168359526712	0.7738180552947778	3.6821515063687587	6.810341271768296	0.2950822970559001	0.18674879140405198	0.1972819425220933	0.3208869690179579	0.3475254950798625	0.0010118347381982092	0.001011834738198209	-42323.752652021656	0.0	-86.47939426547629
6207000	-42390.73663568017	-83.20229945061388	-42307.53433622956	0.5217703163717011	2021.8809694096558	7.887398491250962	0.7543238699622907	3.211400403039775	6.439993189957013	0.2950822970559001	0.18517697983883	0.1988537540873153	0.3208869690179579	0.22649055535712703	8.955916533021852E-4	8.955916533021861E-4	-42307.53433622956	0.0	-86.11192130076473
6208000	-42381.94255056143	-78.7010428847704	-42303.241507676656	0.5316141272345388	2021.871125598793	7.648899409120396	0.8130072883590851	2.5218348618592015	5.492063298436155	0.29533192017720883	0.18517697983883	0.1988537540873153	0.32063734589664916	0.22649055535712703	9.34704324357776E-4	9.347043243577756E-4	-42303.241507676656	0.0	-82.02688312493284
6209000	-42386.505118023924	-82.44562797889247	-42304.05949004503	0.5464921283251493	2021.8562475977023	7.743462272526104	0.7038352829851926	2.0832050957759867	5.492063298436155	0.2986850633589563	0.18517697983883	0.19550061090556783	0.32063734589664916	1.9113523524439506	8.488289589232888E-4	8.488289589232883E-4	-42304.05949004503	0.0	-82.70686788751465
6210000	-42368.55961078253	-66.46035434922015	-42302.099256433314	0.5037821046884153	2021.898957621339	7.142163983967565	0.5551562044354303	2.0344028240474943	5.492063298436155	0.2986850633589563	0.18517697983883	0.19550061090556783	0.32063734589664916	1.097516864941954	0.0010487783238497664	0.0010487783238497667	-42302.099256433314	0.0	-68.61628522803858
6211000	-42376.78319959802	-67.90522481381358	-42308.87797478421	0.570837365629133	2021.8319023603983	7.361410948261773	0.7026769155492094	2.2101117909505312	4.967672626305077	0.2980362421317435	0.18517697983883	0.19550061090556783	0.32128616712386193	1.097516864941954	9.341874655982767E-4	9.341874655982759E-4	-42308.87797478421	0.0	-69.8971598590154
6212000	-42382.08566636921	-69.53356319643488	-42312.55210317278	0.513047810539716	2021.8896919154877	7.35857104329581	0.6241023791047335	1.8891168059206414	5.874880688383956	0.3023294791975214	0.18088374277305214	0.19550061090556783	0.32128616712386193	1.5045666830346092	0.001016247405445372	0.0010162474054453722	-42312.55210317278	0.0	-70.71881720718926
6213000	-42377.989452239475	-63.87928043014993	-42314.11017180933	0.5042404711585755	2021.898499254869	7.132454197319807	0.6117204814443514	2.8361440474495527	7.1366132111989025	0.2997350788298306	0.18084021858801708	0.1955441350906029	0.32388056749155275	1.5292561202446655	9.280835145898784E-4	9.280835145898789E-4	-42314.11017180933	0.0	-64.3655755891128
6214000	-42377.38469762511	-69.01606627941246	-42308.36863134569	0.4815575859263113	2021.921182140101	7.010180018472888	0.5418267280359004	2.3064380377603735	5.909629912837283	0.2964220019678438	0.18299323478831023	0.19670419575229653	0.32388056749155275	0.8429140201451119	0.0010229742677276795	0.00102297426772768	-42308.36863134569	0.0	-71.49118493430483
6215000	-42377.39365957752	-61.46868659955562	-42315.92497297797	0.47446266545964305	2021.9282770605678	6.865095380582016	0.7887497707136398	2.760051059013179	5.409677182161761	0.2964220019678438	0.18299323478831023	0.19670419575229653	0.32388056749155275	0.2557433535415206	0.0010730273717153831	0.0010730273717153831	-42315.92497297797	0.0	-64.69908604659351
6216000	-42382.00687382874	-60.48872683628215	-42321.51814699246	0.4931374540980968	2021.9096022719293	6.971850216702785	0.6251029321729563	1.7275080700068073	5.7324430384211675	0.2952424486881452	0.18410587121973926	0.19670419575229653	0.3239474843398223	0.34534287690787063	0.0012036829053035146	0.0012036829053035142	-42321.51814699246	0.0	-64.07271540000153
6217000	-42393.84606273596	-74.68169073492827	-42319.16437200103	0.5036058395582346	2021.8991338864691	7.3310858029705095	0.7182099395009492	2.6472242723217505	6.826300231000815	0.2952424486881452	0.18410587121973926	0.19670419575229653	0.3239474843398223	0.24926300118755934	0.0010606270565164764	0.0010606270565164768	-42319.16437200103	0.0	-77.70880514572718
6218000	-42388.932332415556	-80.02583145891955	-42308.90650095663	0.4866657015332084	2021.9160740244943	7.325202761696422	0.8392337188480715	2.6472242723217505	6.688294750126612	0.2952424486881452	0.18410587121973926	0.19678484065404633	0.3238668394380725	0.08669775560950617	0.0011249147815388233	0.0011249147815388233	-42308.90650095663	0.0	-83.24871123518794
6219000	-42398.098459661276	-84.38776097924642	-42313.71069868203	0.48309001340836627	2021.919649712619	7.489003526063497	0.7138838013268759	2.6472242723217505	6.688294750126612	0.2918470825416667	0.18410587121973926	0.19678484065404633	0.327262205584551	0.1950434332883077	0.0010650357283719684	0.0010650357283719686	-42313.71069868203	0.0	-87.56140545866954
6220000	-42408.98054546517	-89.37853853612306	-42319.602006929046	0.5246479804912227	2021.8780917455363	7.7783033554499115	0.7069762391754302	3.5983700954413353	7.363178470499299	0.2923905337530515	0.18356242000835446	0.19678484065404633	0.327262205584551	0.20171060069591043	9.287294196805072E-4	9.287294196805074E-4	-42319.602006929046	0.0	-92.0617432331518
6221000	-42401.73379872197	-75.27732601657138	-42326.4564727054	0.5279079668915616	2021.874831759136	7.647295359207445	0.6973014921408832	3.0860832762595765	7.547128380598328	0.29352454332149064	0.1827198607800395	0.19565083108560719	0.32810476481286593	0.2061480133714464	0.0010542972309198991	0.0010542972309198996	-42326.4564727054	0.0	-78.09949269781666
6222000	-42389.097055375874	-72.3674249223866	-42316.72963045349	0.5192304979751393	2021.8835092280524	7.4179190539956785	0.7318639978311434	2.5121067450476624	5.105807487916651	0.30145102406501517	0.1858687067739865	0.19533264463575103	0.3173476245252505	0.010614013453100432	0.0010636139398488588	0.0010636139398488588	-42316.72963045349	0.0	-76.33799508234817
6223000	-42378.545507338014	-67.47878127447746	-42311.06672606354	0.5498374366999259	2021.8529022893276	7.3467905703768555	0.6541597593358177	2.815784498778942	7.163456864532712	0.2998379807461892	0.18251136419459738	0.19777046974032725	0.31988018531888934	0.005720747111670004	9.507960721820452E-4	9.507960721820448E-4	-42311.06672606354	0.0	-70.94775198776902
6224000	-42382.95821628364	-69.57558403908895	-42313.382632244546	0.5360789726827524	2021.8666607533446	7.240796476961909	0.5850289336267621	3.2714843504810047	6.086898818066691	0.2933213089375943	0.1831824193964237	0.196612496652374	0.3268837750136112	0.07007820432030105	0.001058379170044034	0.001058379170044033	-42313.382632244546	0.0	-73.12181203432952
6225000	-42383.251464210494	-61.56887425530535	-42321.68258995519	0.5648209780177861	2021.8379187480098	7.042885703800975	0.7227670671663148	3.0117571825272904	6.514102335191438	0.2933213089375943	0.1831824193964237	0.196612496652374	0.3268837750136112	0.07347344624652581	0.0010250337273240968	0.0010250337273240966	-42321.68258995519	0.0	-64.88431543455827
6226000	-42396.43003315519	-76.51143624476158	-42319.91859691043	0.47140729502274276	2021.9313324310046	7.268984505065968	0.7143411658990797	1.885909438497024	5.660504683466711	0.2933213089375943	0.1831824193964237	0.196612496652374	0.3268837750136112	0.22030277513773486	9.592342520312463E-4	9.592342520312468E-4	-42319.91859691043	0.0	-80.18584101886675
6227000	-42389.47972511684	-84.60173264626107	-42304.87799247058	0.4942695869776397	2021.9084701390498	7.492098714646806	0.739825221243701	3.3047081479121143	6.6783434493093585	0.29929265334603544	0.18163923254963088	0.1952348305831875	0.32383328352114943	0.6343995985460612	0.0010479562379643779	0.0010479562379643779	-42304.87799247058	0.0	-86.63045872825145
6228000	-42383.950103065785	-72.02983148059346	-42311.92027158519	0.47779594536001424	2021.9249437806675	7.0973644522053165	0.7064279513415467	2.7609980734709274	5.965921095791197	0.29929265334603544	0.18207596939043896	0.1952348305831875	0.32339654668034135	1.2946947437660616	0.0010061411044098214	0.001006141104409821	-42311.92027158519	0.0	-73.15081006622525
6229000	-42386.478187246845	-75.95401673072094	-42310.524170516124	0.4745079423194804	2021.928231783708	7.098853372493047	0.6545621664743322	3.1351382142167616	5.715385652302246	0.2968869558143029	0.1844816669221715	0.1952348305831875	0.32339654668034135	1.2946947437660616	9.872257307922678E-4	9.872257307922685E-4	-42310.524170516124	0.0	-77.08156590962007
6230000	-42385.02625925197	-69.64808345017585	-42315.378175801794	0.4959229955190535	2021.9068167305084	7.014849365123544	0.7467929361189753	2.675149715178106	5.511529604892236	0.30151270946192144	0.1844816669221715	0.19548113691300076	0.31852448670290956	1.5447783539860445	0.001051083643064882	0.0010510836430648828	-42315.378175801794	0.0	-70.36069262048686
6231000	-42388.43906619407	-63.103191966853714	-42325.33587422722	0.5081613268050165	2021.8945783992224	6.958404009304921	0.5480906302605817	3.0138908540240306	7.036291118588244	0.30151270946192144	0.1844816669221715	0.19548113691300076	0.31852448670290956	1.1931921643939107	0.001054192248352495	0.0010541922483524955	-42325.33587422722	0.0	-64.33178584983612
6232000	-42386.55241941732	-54.784094340845925	-42331.768325076475	0.506765795636007	2021.8959739303914	6.744674614858602	0.556097983969966	2.9345515603968564	9.550631582549368	0.29704908700351823	0.1844816669221715	0.1919093914024602	0.32655985467185333	1.1931921643939107	9.273314462833769E-4	9.273314462833773E-4	-42331.768325076475	0.0	-55.50385629456852
6233000	-42382.937005713895	-55.50348674137474	-42327.43351897252	0.46541353945667113	2021.9373261865708	6.6234045767994845	0.6023229711632514	3.7184848094270757	10.789619750950981	0.29704908700351823	0.17979797880611967	0.19630377755789574	0.3268491566324696	0.7356545061446617	0.0010641607206721376	0.0010641607206721372	-42327.43351897252	0.0	-56.56792112913978
6234000	-42378.665436311116	-58.2561230466673	-42320.40931326445	0.45438627471532456	2021.9483534513122	6.558297400533364	0.5796077329457225	3.7184848094270757	5.810151323040919	0.29704908700351823	0.17979797880611967	0.19630377755789574	0.3268491566324696	0.8703127080616343	0.0011467892299889153	0.0011467892299889158	-42320.40931326445	0.0	-60.12346375620969
6235000	-42380.69223119812	-67.3155131047376	-42313.37671809338	0.4623081507082554	2021.9404315753193	7.007341977344863	0.6623877632795458	2.3513299095163886	5.810151323040919	0.29970239613735367	0.17979797880611967	0.19365046842406033	0.3268491566324696	0.28600600489252914	0.0010057968734872675	0.001005796873487268	-42313.37671809338	0.0	-70.71174328257501
6236000	-42378.48275288326	-55.00185077036845	-42323.48090211289	0.45281243598745663	2021.94992729004	6.592234217139641	0.650797080814261	2.394737245039043	5.042263485902602	0.29970239613735367	0.17993528391292865	0.19351316331725135	0.3268491566324696	0.27971231772323013	9.010455667998635E-4	9.010455667998626E-4	-42323.48090211289	0.0	-58.610974496311805
6237000	-42383.912112114216	-66.69719704643907	-42317.21491506778	0.4772435764980011	2021.9254961495294	6.908674628200795	0.6611431844204668	2.215023492971649	4.474233357453705	0.2967235059756541	0.1829141740746282	0.19896244258347298	0.321399877366248	1.163439511594653	9.716772319799405E-4	9.716772319799416E-4	-42317.21491506778	0.0	-68.75953514510694
6238000	-42387.305622080006	-76.12119565006441	-42311.18442642994	0.4838200398051988	2021.9189196862224	7.2796836147193105	0.6545807895831417	2.509113262613479	7.6802646419155565	0.2967235059756541	0.1829141740746282	0.19896244258347298	0.321399877366248	0.31315329982852524	0.001024971291141403	0.001024971291141404	-42311.18442642994	0.0	-78.97479882199883
6239000	-42373.327359860166	-65.31054243038767	-42308.01681742978	0.49479262285833714	2021.9079471031691	6.945723320771387	0.6184646968630497	3.1069159390541157	7.791309827170432	0.3010206178962328	0.1829141740746282	0.1946653306628943	0.321399877366248	0.31315329982852524	0.0011111518366908534	0.0011111518366908534	-42308.01681742978	0.0	-67.97370785688489
6240000	-42363.97009837506	-52.44303416486025	-42311.5270642102	0.45232260652923195	2021.9504171194983	6.403618922266068	0.6982962048494366	2.0225685536870714	6.3937752302758195	0.3010206178962328	0.18251479231872797	0.19506471241879453	0.321399877366248	0.31315329982852524	0.0010656563497839207	0.0010656563497839205	-42311.5270642102	0.0	-55.714230718378275
6241000	-42367.55875723175	-54.015129269847854	-42313.5436279619	0.4743593941727243	2021.9283803318547	6.51117967325816	0.5889303909061255	2.682309623024864	6.3937752302758195	0.30043515039211516	0.18554641688768161	0.19261855535395855	0.321399877366248	0.20426997006512937	0.0010845348220090397	0.0010845348220090392	-42313.5436279619	0.0	-57.41861082396159
6242000	-42370.22522733267	-57.80076666319468	-42312.42446066947	0.45585628850223286	2021.9468834375252	6.668020496638357	0.6291390853232479	2.72513298854181	5.955388716150861	0.2965131172635787	0.185521123627714	0.19544974354967964	0.3225160155590309	0.37530212391228174	9.843116948982985E-4	9.84311694898299E-4	-42312.42446066947	0.0	-60.89210084285622
6243000	-42380.115238457685	-52.93156596145077	-42327.183672496234	0.48153557503666977	2021.921204150991	6.5636443927767845	0.7286211118484721	2.9540596469747955	5.955388716150861	0.29544521113026956	0.18315793435084818	0.19544974354967964	0.32594711096920587	0.950944631112443	0.001264452433546691	0.001264452433546692	-42327.183672496234	0.0	-54.60709394680433
