# BEAST v1.8.1, r6542
# Generated Wed Feb 11 17:06:25 GMT 2015 [seed=1423674359309]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	coalescent
4975000	-12127.070012238099	-375.67947767046155	-11751.390534567638	13.810456050550817	16.432475196438357	7.3820565208382565	12.763727263636824	0.339452025078175	0.1855114039051505	0.2104668584045012	0.26456971261217377	0.12955627323932162	2.2935919993596396	0.5601056210785367	1.8797887578429284	0.005313529170930035	-5200.29523986008	-6551.0952947075575	-359.39215615110385
4976000	-12109.89453254304	-371.4030732886839	-11738.491459254356	13.525850830766984	20.06401277416701	8.438323304720544	12.029938417031559	0.339452025078175	0.1855114039051505	0.2104668584045012	0.26456971261217377	0.16854695372213888	2.2935919993596396	0.586616559238552	1.8267668815228977	0.005458019212514003	-5192.388117635756	-6546.103341618599	-354.7075869100407
4977000	-12131.406935922214	-368.7024771913041	-11762.70445873091	12.875961322124379	20.581687939583933	8.438323304720544	12.029938417031559	0.339452025078175	0.1855114039051505	0.2104668584045012	0.26456971261217377	0.16854695372213888	1.5688016337124042	0.5926067907274319	1.814786418545138	0.005861925818630414	-5197.182895535505	-6565.521563195405	-353.3566005034774
4978000	-12122.199941648796	-373.6669187133583	-11748.533022935439	12.992873769530792	14.936052992155531	8.438323304720544	12.029938417031559	0.3515942724454882	0.1855114039051505	0.2104668584045012	0.2524274652448606	0.16854695372213888	1.5688016337124042	0.6284828939131037	1.7430342121737943	0.005637761384369422	-5195.755540680129	-6552.777482255309	-358.68524945027883
4979000	-12114.812594841896	-365.0985729677737	-11749.714021874122	12.745203740384358	19.14407199713858	8.438323304720544	12.029938417031559	0.34441531264850733	0.1855114039051505	0.2104668584045012	0.25960642504184145	0.1648280031486509	1.4552162114295597	0.5258120792489193	1.9483758415021633	0.005685012566569113	-5200.142655331368	-6549.571366542756	-350.0945747933157
4980000	-12118.87455827922	-367.1300416434849	-11751.744516635736	12.887890340007688	17.25439448272311	8.438323304720544	12.029938417031559	0.34441531264850733	0.20174911099153517	0.19422915131811652	0.25960642504184145	0.1648280031486509	1.4552162114295597	0.6216220017644466	1.7567559964711086	0.005467597717684589	-5200.853581003891	-6550.8909356318445	-352.26804884393215
4981000	-12120.891955997347	-366.45399888831645	-11754.43795710903	12.721187753160413	18.275820396205074	8.438323304720544	12.258084003455842	0.34441531264850733	0.20174911099153517	0.19422915131811652	0.25960642504184145	0.1648280031486509	1.9929664575226809	0.5886865858834937	1.8226268282330145	0.005969232981096547	-5207.038335410847	-6547.399621698183	-350.32642942234804
4982000	-12116.202227474927	-367.70314988477355	-11748.499077590153	12.927779861798463	17.860216528619464	8.438323304720544	14.173606493348892	0.34441531264850733	0.20174911099153517	0.19422915131811652	0.25960642504184145	0.1648280031486509	1.9929664575226809	0.5764374709253022	1.8471250581493974	0.005590435386276262	-5204.844700429298	-6543.654377160854	-351.38158942627456
4983000	-12134.113030714843	-369.27921302926956	-11764.833817685574	13.250053572298425	15.890680556226616	8.438323304720544	14.173606493348892	0.34441531264850733	0.19007106074730237	0.20590720156234932	0.25960642504184145	0.1648280031486509	1.9929664575226809	0.5355315486539513	1.9289369026920993	0.005448884479514396	-5208.354753062526	-6556.4790646230485	-353.09839648779194
4984000	-12131.062502947261	-371.0698164868768	-11759.992686460384	13.312390518593642	14.974906697220312	8.438323304720544	14.173606493348892	0.34441531264850733	0.19007106074730237	0.2116367159324087	0.2538769106717821	0.1648280031486509	1.9929664575226809	0.6100907055156469	1.779818588968708	0.005547048340326617	-5200.25593856895	-6559.736747891433	-354.93201837792594
4985000	-12123.222185910694	-369.6539082999234	-11753.56827761077	13.257018140999753	20.098820620396488	8.438323304720544	14.173606493348892	0.34441531264850733	0.19007106074730237	0.2116367159324087	0.2538769106717821	0.1553384364455519	1.9929664575226809	0.5420382387181648	1.9159235225636722	0.005528183643916758	-5193.017085585971	-6560.551192024799	-353.24402706214835
4986000	-12129.05806556084	-373.5685169733585	-11755.48954858748	13.151054818625763	20.071306836839547	8.438323304720544	12.959811187250882	0.34441531264850733	0.19007106074730237	0.2116367159324087	0.2538769106717821	0.12961894580449632	1.9929664575226809	0.574759158449136	1.8504816831017297	0.0052471927414346345	-5216.582257212692	-6538.907291374788	-357.43635456033803
4987000	-12125.884919128901	-366.48644392437404	-11759.398475204527	13.25112675500034	16.55080627262788	8.438323304720544	12.609159461931926	0.34441531264850733	0.19007106074730237	0.2116367159324087	0.2538769106717821	0.12674794251203025	1.9929664575226809	0.5658160948883785	1.8683678102232448	0.005592160468372255	-5202.35080230429	-6557.047672900238	-350.5530712711333
4988000	-12117.053600101102	-370.50071781382144	-11746.55288228728	13.343809262294442	19.467455788850174	7.3229908580199	12.609159461931926	0.34441531264850733	0.19007106074730237	0.2116367159324087	0.2538769106717821	0.14509761436093482	1.9929664575226809	0.5616647662934178	1.8766704674131662	0.00549373258572562	-5191.554781019468	-6554.998101267814	-354.62332135852773
4989000	-12111.976357089505	-367.88184122200306	-11744.094515867502	13.678085481992364	16.515400530325312	7.3229908580199	12.609159461931926	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.14509761436093482	1.8358279036607306	0.5196560364402362	1.9606879271195294	0.005541991578029716	-5198.361699876565	-6545.7328159909375	-352.47503375697363
4990000	-12119.270637800113	-364.3953910995155	-11754.875246700598	12.725417099615187	19.51260836649695	7.259560639095089	12.609159461931926	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.1567512776747178	1.6405016520506825	0.5700932932859323	1.8598134134281372	0.005563062662439889	-5197.514460854507	-6557.360785846092	-349.1997194517686
4991000	-12124.392228240333	-363.2954530115177	-11761.096775228814	13.839215229085276	19.348256523338975	7.259560639095089	12.609159461931926	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.1567512776747178	1.6405016520506825	0.5243130255284216	1.9513739489431585	0.005527053979370149	-5197.189755994832	-6563.907019233982	-348.11442161396326
4992000	-12114.869567598587	-366.0101992523927	-11748.859368346195	13.176880028560888	14.181006092918828	7.259560639095089	12.609159461931926	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.1567512776747178	1.5074950640350193	0.5692363167622196	1.8615273664755625	0.005475332498881187	-5196.0125817012595	-6552.846786644936	-351.4145069780921
4993000	-12114.587945099833	-365.6620455049406	-11748.925899594891	13.22229122086483	19.988213469929384	7.259560639095089	14.624848032576883	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.1567512776747178	1.5074950640350193	0.5506887449399946	1.8986225101200125	0.005365900774791116	-5198.062340594798	-6550.863559000092	-350.43941748511554
4994000	-12115.026470971918	-364.06990727298194	-11750.956563698935	13.17261938302848	16.146933442218355	7.259560639095089	14.624848032576883	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.16394216128681008	1.5074950640350193	0.5665296688185989	1.866940662362804	0.005340795004533325	-5197.58236816396	-6553.374195534974	-349.0500853119391
4995000	-12104.627973790719	-364.8735543223185	-11739.7544194684	13.430627820751374	18.047638297703614	7.259560639095089	14.624848032576883	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.16394216128681008	2.2585347864658156	0.5753051555182441	1.8493896889635135	0.005393275255418889	-5190.282698126836	-6549.471721341563	-348.23239686248525
4996000	-12105.927886428768	-363.5971603006975	-11742.33072612807	12.883682368046804	13.963300896258525	7.259560639095089	14.624848032576883	0.3572702019364829	0.19007106074730237	0.19878182664443317	0.2538769106717821	0.16394216128681008	2.2585347864658156	0.5224275314450423	1.9551449371099172	0.0055310644177241205	-5189.936604110886	-6552.394122017184	-347.1901994674767
4997000	-12113.177077548093	-362.3293851669132	-11750.84769238118	13.123338853101261	18.37261352057453	7.259560639095089	14.624848032576883	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.16394216128681008	2.2585347864658156	0.586800746657339	1.8263985066853239	0.005574402223841089	-5196.2237490977395	-6554.62394328344	-345.64051880166215
4998000	-12118.96921292692	-359.6060079517997	-11759.363204975121	13.241326955094092	16.55462559072007	7.259560639095089	14.117892892251762	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.16394216128681008	1.3341802145763224	0.5867198476107154	1.826560304778571	0.0054877598723568405	-5204.187317323105	-6555.175887652016	-344.95766012812516
4999000	-12113.11724588902	-363.93293133034496	-11749.184314558675	12.75126648110928	18.74892255174819	7.259560639095089	14.117892892251762	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.16394216128681008	1.9105048414102397	0.5936531527357714	1.812693694528459	0.005571708331166364	-5192.0002677701095	-6557.184046788565	-347.99319476299945
5000000	-12099.2208134997	-360.75573518931475	-11738.465078310384	12.946883886889392	15.988388046285392	7.259560639095089	14.117892892251762	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.16394216128681008	1.9105048414102397	0.5736716934772563	1.8526566130454891	0.005751219469477457	-5184.702150557093	-6553.7629277532915	-344.9421331665094
5001000	-12113.39034058818	-368.3243549859471	-11745.065985602232	13.428754451011498	16.299891584955862	7.259560639095089	13.636136497905424	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.14822776495815262	1.9105048414102397	0.5455116201706105	1.9089767596587808	0.0053355054614257725	-5189.124814525161	-6555.94117107707	-352.66511560267935
5002000	-12125.756336829216	-367.6292559465025	-11758.127080882714	13.237418363595289	15.97577167018078	7.259560639095089	13.636136497905424	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.14822776495815262	1.9105048414102397	0.617442899943997	1.7651142001120077	0.005172757557879081	-5195.134816590111	-6562.992264292603	-352.0127803018325
5003000	-12132.433185708796	-369.08013734590935	-11763.353048362887	13.538716210366	19.131185144335745	7.725983211236267	11.8939934580791	0.3572702019364829	0.1992103772492189	0.19878182664443317	0.24473759416986557	0.14822776495815262	1.9105048414102397	0.5836136368101199	1.832772726379762	0.0055216893792828774	-5196.944113957314	-6566.408934405574	-353.40031890160003
5004000	-12127.005539144275	-371.48303255566805	-11755.522506588606	13.770610341853551	16.070849330995983	7.725983211236267	11.8939934580791	0.3421878704833103	0.1992103772492189	0.19000541580803396	0.2685963364594374	0.14822776495815262	1.9105048414102397	0.5658395011829049	1.868320997634192	0.0052257317700293345	-5207.025044813559	-6548.497461775047	-356.0227001588785
5005000	-12123.54910800961	-371.2427086656802	-11752.30639934393	13.568661396580282	19.34443135170438	7.007662986043306	14.374176523685808	0.35235524618575154	0.1992103772492189	0.19000541580803396	0.2584289607569962	0.14822776495815262	1.576767220610091	0.5938873253703338	1.812225349259334	0.005182751948517665	-5197.7446597508	-6554.56173959313	-356.0501838747486
5006000	-12121.956332640351	-374.87107093691446	-11747.085261703436	13.323234874518427	18.88147814784564	7.007662986043306	14.374176523685808	0.35235524618575154	0.1992103772492189	0.19349038841131624	0.2549439881537139	0.14822776495815262	1.576767220610091	0.5599941716601606	1.8800116566796805	0.005450959552192939	-5190.105518820514	-6556.9797428829215	-359.66352587530713
5007000	-12137.752438600995	-381.061807214832	-11756.690631386164	14.073471221475145	18.628229696259588	8.552205948479315	14.374176523685808	0.35235524618575154	0.1992103772492189	0.19349038841131624	0.2549439881537139	0.14822776495815262	1.576767220610091	0.5936602214340256	1.8126795571319505	0.004902339020107835	-5202.376243665383	-6554.31438772078	-365.60688797395625
5008000	-12141.998965173825	-380.94816305436296	-11761.050802119462	13.888395039736473	18.373535727231165	8.552205948479315	14.374176523685808	0.35235524618575154	0.1992103772492189	0.19349038841131624	0.2549439881537139	0.09970252894147905	1.6562541976924179	0.5608774007268852	1.8782451985462314	0.004773559900665164	-5202.638620420786	-6558.412181698675	-365.4570771772277
5009000	-12126.880139452169	-374.17602043491615	-11752.704119017253	13.410520320749411	17.623965130691538	8.552205948479315	13.841104085265084	0.3316877953039688	0.1992103772492189	0.19349038841131624	0.2756114390354966	0.11848167932878385	1.7620816205321042	0.5426361917657289	1.914727616468544	0.005061102841652148	-5208.334148057753	-6544.369970959501	-358.52567881248643
5010000	-12131.68146165392	-374.83223726542906	-11756.84922438849	13.553968950230804	20.739026754647693	9.717273492896817	13.841104085265084	0.3316877953039688	0.1992103772492189	0.19349038841131624	0.2756114390354966	0.11848167932878385	1.7620816205321042	0.5869445539748006	1.8261108920504006	0.005083560083938341	-5210.800530441043	-6546.048693947449	-358.7898394598424
5011000	-12121.786642007268	-371.35249088676534	-11750.434151120502	13.079271864975263	14.694376034123504	9.717273492896817	13.841104085265084	0.33389916270961095	0.1992103772492189	0.19127902100567412	0.2756114390354966	0.1391053925337915	1.7620816205321042	0.5382785717893211	1.9234428564213595	0.005296507020186836	-5206.633617398264	-6543.800533722239	-355.5852409816012
5012000	-12111.65992973977	-367.9895984109435	-11743.670331328825	13.743237343843754	18.514288689120903	9.717273492896817	13.841104085265084	0.33389916270961095	0.1992103772492189	0.19127902100567412	0.2756114390354966	0.1391053925337915	1.7620816205321042	0.5838136115119265	1.8323727769761489	0.005539508332536481	-5202.919411609563	-6540.750919719262	-351.95298413407636
5013000	-12121.56670751191	-368.4824186467398	-11753.084288865171	13.609375852479861	17.49494583239531	9.717273492896817	14.957730844592945	0.33389916270961095	0.1992103772492189	0.2104385472165832	0.2564519128245875	0.1616683230857511	1.7620816205321042	0.5319382489824078	1.9361235020351861	0.00521120755705577	-5203.914277362449	-6549.1700115027215	-352.34714738748426
5014000	-12115.072091198641	-369.751315708701	-11745.32077548994	13.567675383915416	18.64683892882539	7.093887231433271	11.10152995203222	0.33389916270961095	0.1992103772492189	0.2104385472165832	0.2564519128245875	0.1616683230857511	1.7152765691272631	0.5397027446570392	1.9205945106859235	0.005178632690131317	-5196.061194426851	-6549.259581063088	-354.7848322881618
5015000	-12116.546010259459	-372.7720188785804	-11743.773991380878	13.68418981015946	21.281666400350357	7.093887231433271	11.36566755930755	0.33389916270961095	0.1992103772492189	0.2104385472165832	0.2564519128245875	0.1616683230857511	1.7152765691272631	0.6241504188969011	1.7516991622061995	0.005437611673060921	-5186.467199385291	-6557.306791995587	-357.5908577648087
5016000	-12114.431891541208	-373.37704545935117	-11741.054846081857	13.732059411216005	20.415066303113658	7.093887231433271	12.941043164527793	0.3430484630340881	0.19006107692474175	0.2104385472165832	0.2564519128245875	0.13284513273620838	1.626220591305093	0.5188869194280027	1.9622261611439964	0.005073668202530038	-5188.413621252533	-6552.641224829325	-358.26994390304606
5017000	-12120.517595488629	-370.79811886837405	-11749.719476620256	13.381553922913556	18.62082502386301	7.093887231433271	12.941043164527793	0.3474417214452331	0.17822453956447146	0.2104385472165832	0.26389519177371284	0.13284513273620838	1.4236593181353228	0.6328592086088034	1.734281582782395	0.005390446343094891	-5189.472851911807	-6560.246624708448	-356.14476702804376
5018000	-12128.891365793355	-368.4845078969729	-11760.406857896382	13.65800084047127	14.477149045028192	7.093887231433271	12.941043164527793	0.34682288008328727	0.17822453956447146	0.21105738857852907	0.26389519177371284	0.13284513273620838	1.4236593181353228	0.5703379449029935	1.8593241101940148	0.005165514623216462	-5210.9819334804015	-6549.42492441598	-354.1148049740209
5019000	-12122.53105030386	-369.54717973937363	-11752.983870564487	13.887644629211342	18.740455543936182	7.093887231433271	12.941043164527793	0.34682288008328727	0.1979450189895111	0.19133690915348944	0.26389519177371284	0.13284513273620838	1.4236593181353228	0.5703379449029935	1.8593241101940148	0.004837681696293278	-5192.754094564936	-6560.229775999552	-354.9558478048284
5020000	-12116.763522814868	-364.21533414445673	-11752.548188670411	13.848094349970598	16.450639358246452	7.4304446477397805	12.941043164527793	0.34682288008328727	0.1979450189895111	0.19133690915348944	0.26389519177371284	0.13284513273620838	1.4236593181353228	0.584064465025508	1.8318710699489857	0.005119722342206735	-5196.821666474419	-6555.7265221959915	-349.648156185834
5021000	-12116.480390198303	-361.89927816384534	-11754.581112034459	13.31719526794672	18.36539982595132	7.926280201275197	12.941043164527793	0.34682288008328727	0.1979450189895111	0.19133690915348944	0.26389519177371284	0.13284513273620838	1.4144058074219008	0.5397012421253636	1.9205975157492745	0.0055972209374568855	-5192.894187235441	-6561.686924799017	-347.0609216442137
5022000	-12107.862255103479	-366.41993432095677	-11741.442320782522	13.987660830114514	17.86496621544049	7.926280201275197	12.941043164527793	0.34682288008328727	0.1979450189895111	0.19133690915348944	0.26389519177371284	0.13284513273620838	2.3254110132418164	0.5711539997489167	1.8576920005021684	0.005595553472658911	-5196.1416991595015	-6545.300621623021	-349.7874900082631
5023000	-12114.238480164378	-368.3791507517216	-11745.859329412657	12.995844592701753	19.258008106542196	7.926280201275197	12.941043164527793	0.34682288008328727	0.1979450189895111	0.19133690915348944	0.26389519177371284	0.13284513273620838	2.3254110132418164	0.6320996025381973	1.7358007949236072	0.005405766090675643	-5199.95834119256	-6545.900988220097	-351.70326620310396
5024000	-12121.878535930553	-368.42415198382855	-11753.454383946724	13.06124136265481	18.59957850294468	6.524415408873363	12.941043164527793	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13284513273620838	2.0030275622678637	0.5915927060750921	1.8168145878498176	0.005525292391650095	-5194.000668094894	-6559.453715851831	-352.724176684611
5025000	-12114.004421859368	-367.0839543306754	-11746.920467528693	12.864151366420678	17.09956044735703	6.524415408873363	11.752273718943405	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.15769495585732102	2.0030275622678637	0.5142282272017682	1.9715435455964654	0.0056334328519287245	-5196.992317496721	-6549.928150031973	-351.589002520128
5026000	-12113.585744341368	-365.73433934087893	-11747.851405000489	12.99733253224584	16.716149697767882	8.08896101235153	11.752273718943405	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.17092848164017718	2.0030275622678637	0.6231520487209745	1.7536959025580527	0.005542044289474706	-5203.440013255665	-6544.411391744824	-349.90153912090875
5027000	-12130.42526342505	-368.2503270030447	-11762.174936422005	13.051813041596862	18.56633779737789	8.08896101235153	11.752273718943405	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.12464210981055897	1.658891309454965	0.5155109959079353	1.9689780081841313	0.005614339735177381	-5208.9111600454735	-6553.263776376532	-353.08071984316143
5028000	-12126.102908784407	-367.02910466623507	-11759.073804118172	13.056739094046124	16.668367103322208	8.08896101235153	11.752273718943405	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	2.0393406866268644	0.5328816855176327	1.9342366289647364	0.005043916790040148	-5206.877222887522	-6552.19658123065	-351.2749138754587
5029000	-12134.079856810396	-369.6233218052469	-11764.456535005149	13.791164321958231	16.92040129460997	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	2.0393406866268644	0.5886129222220874	1.822774155555827	0.005575731291212282	-5206.230647516845	-6558.225887488304	-353.4235020377212
5030000	-12114.491544887635	-368.8218980112433	-11745.669646876391	13.308388871580922	18.582452725989715	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	2.0393406866268644	0.5968502118220096	1.8062995763559826	0.0054963061350827135	-5202.210778527911	-6543.45886834848	-352.5419359729729
5031000	-12117.446479857133	-362.0017750107385	-11755.444704846395	13.375025083505571	15.86126388263044	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.4924135998093995	0.5097339188693231	1.9805321622613556	0.005540054206329876	-5200.2255237052605	-6555.219181141136	-346.96662525958544
5032000	-12124.243100471678	-371.5486022464502	-11752.694498225228	13.601986165695418	19.036264732387686	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.6943598140671476	0.5975759693640037	1.8048480612719944	0.005251014278268022	-5201.871118164149	-6550.823380061078	-355.97191248600245
5033000	-12126.400840213977	-371.88989539381595	-11754.510944820162	13.695461140965264	19.74409985023638	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.6943598140671476	0.49745727161278863	2.0050854567744243	0.005335640404531936	-5206.05418555433	-6548.456759265832	-356.2645357270766
5034000	-12131.143883459772	-368.00513180657396	-11763.138751653198	13.346269047443803	18.779094768757194	8.08896101235153	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.6943598140671476	0.545375667418452	1.9092486651630975	0.004953769167794807	-5209.16765687753	-6553.9710947756685	-352.4784525554244
5035000	-12132.693702616825	-374.9038708086744	-11757.789831808152	13.4797775436192	15.810756266320725	6.604046310072041	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.6943598140671476	0.518451707387095	1.9630965852258115	0.005039316715266584	-5208.645634406791	-6549.1441974013605	-359.8709780693141
5036000	-12122.90978771857	-369.1409752508115	-11753.768812467759	13.20884673822996	17.51114761943285	6.604046310072041	14.030280944569027	0.32383694985466877	0.1979450189895111	0.21432283938210794	0.26389519177371284	0.13252354393013285	1.6943598140671476	0.5566591217389691	1.8866817565220633	0.005538408977086934	-5205.046634683009	-6548.722177784749	-353.93446181425065
5037000	-12121.194042526611	-367.0787043988822	-11754.115338127729	13.024417231800655	15.319000134563899	7.214642433817983	13.252338743638038	0.32383694985466877	0.20554763165530163	0.20672022671631743	0.26389519177371284	0.16793483847575053	1.6943598140671476	0.5773654334434906	1.8452691331130204	0.00547146192755653	-5208.184111021959	-6545.931227105769	-351.92105593981154
5038000	-12121.87614055848	-368.49819030231583	-11753.377950256163	13.066486817139353	19.99014916816834	7.214642433817983	11.579403349485885	0.32383694985466877	0.20554763165530163	0.20672022671631743	0.26389519177371284	0.1519481525478081	1.6943598140671476	0.6104537265753005	1.7790925468494005	0.005729764180025292	-5203.568198811203	-6549.809751444959	-353.32636825046643
5039000	-12137.306272703197	-373.55468062251225	-11763.751592080685	12.921848709576548	15.678251140517222	8.578044676909569	11.579403349485885	0.32044309374493474	0.20554763165530163	0.21011408282605146	0.26389519177371284	0.1519481525478081	1.800308402840138	0.5381638249291713	1.9236723501416593	0.005269294534843482	-5209.620302526064	-6554.131289554622	-358.1998328936332
5040000	-12132.05581460327	-370.1597585021075	-11761.896056101163	13.416188336385916	19.337892285503337	8.578044676909569	11.579403349485885	0.32160996443912065	0.20554763165530163	0.20894721213186554	0.26389519177371284	0.1519481525478081	1.921263031632741	0.5989061947745249	1.802187610450952	0.005458111559183977	-5202.705384821832	-6559.190671279332	-354.32459944894157
5041000	-12132.392711338121	-367.5792897178781	-11764.813421620243	13.312788497141174	17.40564235844693	8.578044676909569	14.34350812753109	0.32160996443912065	0.20554763165530163	0.20894721213186554	0.26389519177371284	0.1519481525478081	1.921263031632741	0.5746576015210695	1.8506847969578628	0.005512483318336875	-5213.937189240967	-6550.876232379276	-351.4131451450834
5042000	-12124.15892520563	-370.05347745226425	-11754.105447753365	13.357986931552748	16.844280339117812	8.578044676909569	14.250666249394712	0.32160996443912065	0.20554763165530163	0.20894721213186554	0.26389519177371284	0.1519481525478081	1.921263031632741	0.5646726587016965	1.8706546825966088	0.005264367251596265	-5200.915333859964	-6553.1901138934	-353.97178588022865
5043000	-12126.88859293936	-368.96838642741403	-11757.920206511946	13.503086077838303	16.23964506811705	8.578044676909569	14.250666249394712	0.32160996443912065	0.20554763165530163	0.2114881310001312	0.26135427290544716	0.1519481525478081	1.921263031632741	0.5531745295545781	1.8936509408908455	0.005499775058878861	-5202.773191413526	-6555.1470150984205	-352.8871004919233
5044000	-12126.46415642163	-372.6315531718096	-11753.83260324982	13.138388285601543	21.687861545874195	8.578044676909569	14.250666249394712	0.32160996443912065	0.20554763165530163	0.2114881310001312	0.26135427290544716	0.1519481525478081	1.921263031632741	0.5676219545168005	1.8647560909664007	0.0053732275589513144	-5193.017434240145	-6560.815169009676	-356.28116839260707
5045000	-12124.852911155966	-376.5463079909577	-11748.306603165009	13.19260214626256	22.261545283260457	8.578044676909569	14.250666249394712	0.32160996443912065	0.19930209388455464	0.2114881310001312	0.26759981067619415	0.15850241112371063	1.921263031632741	0.6029896470486648	1.7940207059026723	0.005382133750289526	-5203.279012324615	-6545.027590840393	-360.15534333886865
5046000	-12129.030773144172	-376.09952040862163	-11752.93125273555	13.357680050310732	18.83800906791538	7.118507409265262	14.250666249394712	0.35159534348576565	0.16931671483790967	0.2114881310001312	0.26759981067619415	0.15850241112371063	1.921263031632741	0.5927652668451031	1.8144694663097956	0.0054671409647332496	-5205.258087619475	-6547.673165116074	-360.1746355960373
5047000	-12129.936480918284	-375.5184737975146	-11754.41800712077	13.129352929377493	20.81699150149709	7.118507409265262	11.471819681782636	0.35159534348576565	0.18601660616993387	0.19580347610457366	0.2665845742397275	0.15850241112371063	1.921263031632741	0.548205248526217	1.9035895029475678	0.005069132574274862	-5191.034873205158	-6563.383133915613	-359.98163268693884
5048000	-12123.99174135522	-375.32882002410975	-11748.66292133111	13.323299458397205	18.94906527325609	7.276848745766471	11.471819681782636	0.34339104141340415	0.18601660616993387	0.2040077781769352	0.2665845742397275	0.15850241112371063	1.921263031632741	0.5808056977568348	1.8383886044863322	0.005282716151146384	-5200.054508070676	-6548.608413260434	-359.82237800426464
5049000	-12119.494818865265	-371.6782975415669	-11747.816521323699	13.612552561596342	19.643018267456952	7.705075541956282	12.620365180989749	0.34339104141340415	0.19823660666679455	0.2040077781769352	0.2543645737428668	0.15850241112371063	1.921263031632741	0.5881272039655052	1.8237455920689913	0.00543211981495546	-5196.268702863549	-6551.54781846015	-355.8328280577425
5050000	-12118.897486348564	-371.8296155659807	-11747.067870782583	13.998417339700566	19.351909127672727	7.935472551640991	12.620365180989749	0.34339104141340415	0.19823660666679455	0.2040077781769352	0.2543645737428668	0.14259458700135344	1.67799202661983	0.5666055077551159	1.86678898448977	0.0053224473745373405	-5198.198564037888	-6548.869306744696	-356.48483011660295
5051000	-12114.115756734196	-366.51750707881564	-11747.59824965538	13.494785519694894	17.531379068174523	7.935472551640991	12.620365180989749	0.34339104141340415	0.19823660666679455	0.19793141077696186	0.26044094114284017	0.14270826974313755	1.67799202661983	0.5873719623383706	1.8252560753232605	0.005454498475270799	-5189.524200923785	-6558.074048731594	-351.25092082349954
5052000	-12122.372285226731	-367.4758487048761	-11754.896436521854	13.420962218013418	21.967256666463204	7.935472551640991	12.620365180989749	0.34339104141340415	0.19118532336018038	0.20498269408357603	0.26044094114284017	0.1382034063669039	1.67799202661983	0.5919938117410157	1.8160123765179703	0.005256223343900632	-5201.555620070149	-6553.340816451705	-352.02257090343863
5053000	-12118.397564714862	-368.6061841858974	-11749.791380528965	13.370032696964268	17.42198585242741	7.027123616028229	12.620365180989749	0.34339104141340415	0.19118532336018038	0.20299075618732798	0.2624328790390882	0.1382034063669039	1.67799202661983	0.5432224930463945	1.9135550139072128	0.005360156094883956	-5194.4731873116725	-6555.318193217292	-353.5698082745286
5054000	-12117.830070304022	-374.8350285078939	-11742.995041796128	12.81791747194672	19.982334270893038	7.9584913383681135	12.620365180989749	0.3453095102735537	0.19118532336018038	0.20299075618732798	0.2605144101789386	0.1382034063669039	1.67799202661983	0.5653632996174611	1.8692734007650795	0.005092069334648762	-5196.603852052993	-6546.391189743135	-359.4929854928853
