# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon Jun 27 09:18:38 BST 2022 [seed=1656317905495]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa1	kappa2	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
9356000	-42347.53244017152	-47.60617315739357	-42299.926267014125	0.43802688352293345	2021.9647128425045	6.3185261379677105	1.348489867648245	3.441516230109234	1.8716050956010721	5.420801139917136	0.29812054590628	0.18151268451473898	0.19782024327671846	0.3225465263022588	0.33738100563370205	0.0013203016597064408	0.0013203016597064406	-42299.926267014125	0.0	-46.294709299773466
9357000	-42341.17065279351	-45.13938058553485	-42296.031272207976	0.4316247871668202	2021.9711149388606	6.275354498209526	1.4795705860114314	3.7563781940058236	2.39329806664679	6.814356594592029	0.29812054590628	0.18183589159397143	0.1970354957916864	0.3230080667080584	0.24600783733968476	0.0011094873441294688	0.0011094873441294688	-42296.031272207976	0.0	-43.09523681124028
9358000	-42355.45683385231	-39.422161220707466	-42316.034672631606	0.42326624886156083	2021.9794734771658	6.145418813631479	1.0254713579611439	2.7652904922931483	2.6341009721908692	6.6066601403413605	0.29812054590628	0.18183589159397143	0.19798647063440075	0.322057091865344	0.24521520538428276	0.001122184753434042	0.001122184753434042	-42316.034672631606	0.0	-38.693673798775706
9359000	-42354.48792706599	-43.583167646159126	-42310.90475941983	0.4243958169235985	2021.9783439091038	6.1613497255643095	1.247380838930191	2.7218178307685346	2.355032856304896	7.824052576190131	0.29978896889419476	0.18183589159397143	0.19798647063440075	0.32038866887742923	0.24521520538428276	0.001292620707116286	0.0012926207071162854	-42310.90475941983	0.0	-42.49822715192575
9360000	-42350.09834798371	-36.44215581332229	-42313.65619217038	0.45132906285058916	2021.9514106631768	6.161784945364086	1.930519978367072	4.721756442266467	2.2666807955711072	6.4914812965488435	0.29978896889419476	0.1805831465013428	0.19798647063440075	0.3216414139700579	0.25648001271476006	0.0010650490955243274	0.0010650490955243272	-42313.65619217038	0.0	-33.274848623510515
9361000	-42357.34603860459	-44.01017857641822	-42313.33586002817	0.4588020708505695	2021.9439376551768	6.387001373738136	1.8860895419896622	4.408184622528384	3.764785034201556	6.648607408176697	0.29812461586976247	0.18382265683381974	0.19679400432788047	0.3212587229685336	0.2114498893758799	0.0012537014941772066	0.0012537014941772066	-42313.33586002817	0.0	-40.671541417259284
9362000	-42364.48865079125	-51.13689288935789	-42313.351757901895	0.47324370787453246	2021.9294960181528	6.580769171510753	2.970757005161632	6.368636450519838	2.730282070569428	6.402601664321197	0.2985133318545595	0.17911438991489953	0.1961786516947327	0.3261936265358045	0.16249109683477778	0.001084025194719894	0.0010840251947198953	-42313.351757901895	0.0	-45.92411600896967
9363000	-42361.62513665701	-53.068040060880854	-42308.55709659612	0.466173844205535	2021.936565881822	6.695193643869983	2.786586778534717	5.387780403994686	2.443199168462739	6.4714906411748805	0.2985133318545595	0.18109777783111758	0.19419526377851465	0.3261936265358045	0.2331210757099973	0.0010495669192822543	0.0010495669192822545	-42308.55709659612	0.0	-48.8520139562998
9364000	-42377.85003734776	-62.32905233542224	-42315.520985012336	0.4575581739451719	2021.9451815520822	6.922720786187455	2.7194270018765523	4.776544040470841	2.5513798651940562	5.026302451821267	0.29958332390004694	0.18109777783111758	0.19419526377851465	0.3251236344903171	0.2331210757099973	0.0011142803768095192	0.0011142803768095196	-42315.520985012336	0.0	-59.074969055567124
9365000	-42372.470855080224	-61.92128902965277	-42310.54956605057	0.47476184336724886	2021.9279778826601	6.81761277539688	1.984326942467183	4.0998410082903884	2.4915847332056558	6.183604846522424	0.3008301039561525	0.18303862107922267	0.191007640474304	0.3251236344903171	0.07044388376661682	9.581633205969372E-4	9.581633205969378E-4	-42310.54956605057	0.0	-59.71015717122329
9366000	-42366.488373867	-54.407978910526765	-42312.08039495648	0.4797525748685304	2021.9229871511588	6.663920574698998	1.9959343470950048	4.832234396072524	2.3700395530708707	5.821675655794834	0.3008301039561525	0.18303862107922267	0.191007640474304	0.3251236344903171	0.4333935114523944	0.0011596950601764284	0.0011596950601764277	-42312.08039495648	0.0	-50.85814545407988
9367000	-42360.47647921459	-52.82758610540159	-42307.64889310919	0.43846213261665073	2021.9642775934108	6.54496184214854	1.4078446416608346	3.4322486125410623	2.6235008436809544	5.941718898744233	0.3001709072922004	0.17799478631675658	0.1967106719007222	0.3251236344903171	0.12696754998614423	0.0010762447156492934	0.0010762447156492942	-42307.64889310919	0.0	-51.52300360875022
9368000	-42354.88256423014	-52.09614813080866	-42302.78641609933	0.4555499200234923	2021.947189806004	6.552298025921726	1.930094127624645	4.544326349218802	2.67192957309933	6.003262563809171	0.3015372876972157	0.1829269679348648	0.1967106719007222	0.3188250724671936	0.22875163177640245	0.0011858514563611894	0.0011858514563611903	-42302.78641609933	0.0	-49.11256841406769
9369000	-42346.196840652665	-46.751964348113866	-42299.44487630455	0.4445486998403101	2021.9581910261873	6.4493982341815626	2.313717877706784	4.82127056993614	2.41859833359814	6.1695883637561195	0.30025877775119303	0.18218861515538928	0.19383647785902608	0.32371612923438786	0.22875163177640245	0.0011143853506320317	0.0011143853506320317	-42299.44487630455	0.0	-43.37479696165339
9370000	-42357.65116436573	-50.27067742131742	-42307.380486944414	0.4414795576150473	2021.9612601684123	6.4554103165892975	2.3811045247952483	5.121152414176324	3.9983923324828887	7.969237563452914	0.3013996808531282	0.18218861515538928	0.19383647785902608	0.3225752261324527	0.22875163177640245	0.0010039889240797152	0.0010039889240797155	-42307.380486944414	0.0	-45.61427660276573
9371000	-42360.22429809876	-49.32220775207584	-42310.90209034668	0.4368123903606258	2021.9659273356667	6.285135886798623	2.7559208385084375	5.128632988861254	1.9871924801090726	6.561903357949289	0.2982114806774055	0.1838938889160363	0.195018730947926	0.3228758994586285	0.22875163177640245	0.0012728717287664134	0.0012728717287664117	-42310.90209034668	0.0	-45.50631722308036
9372000	-42364.00105687234	-58.25896960389555	-42305.742087268445	0.5014100039308472	2021.9013297220965	6.686319571725759	2.1859395802210617	5.223839162088765	2.539701903647031	6.561903357949289	0.29908989439578065	0.18350187313186672	0.1970251716884861	0.32038306078386286	0.5789612355515366	0.0010836202187910259	0.0010836202187910256	-42305.742087268445	0.0	-53.69749698830938
9373000	-42359.47914949567	-54.111442374708794	-42305.36770712097	0.4271421370130211	2021.9755975890143	6.460337332137454	2.0486493237811096	4.7443256771203695	1.8359575873456244	4.929377928247157	0.3002041263397402	0.18350187313186672	0.19648828532772714	0.3198057152006623	1.338530810301953	0.001050210051688153	0.0010502100516881522	-42305.36770712097	0.0	-49.27535025470568
9374000	-42368.40406683923	-60.21997879480105	-42308.184088044436	0.46131875658712	2021.9414209694403	6.8202541452153165	3.6855804683317968	6.8018401621361555	2.4662345798948593	5.563327533991807	0.3002041263397402	0.18350187313186672	0.19648828532772714	0.3198057152006623	0.44109463026209406	0.001082200360785903	0.0010822003607859037	-42308.184088044436	0.0	-54.11124984795296
9375000	-42373.48917608221	-64.8078396524528	-42308.681336429756	0.4398633423206079	2021.9628763837068	6.898406964677604	4.375306965553856	6.747394785820678	2.4698870838984797	6.712349737797867	0.2962332415744878	0.18256873541751825	0.201392307807328	0.3198057152006623	0.011324552291861334	0.0010700026584289399	0.001070002658428941	-42308.681336429756	0.0	-59.15599501906755
9376000	-42365.53693120041	-65.0618751744613	-42300.47505602595	0.4325548379538419	2021.9701848880736	6.863815467785922	4.877928993207793	7.046809502680163	3.535712094514201	6.323721278577823	0.2962332415744878	0.18256873541751825	0.201392307807328	0.3198057152006623	0.2447505187320363	0.0010407833477648158	0.0010407833477648156	-42300.47505602595	0.0	-58.25172194668743
9377000	-42384.98908424432	-84.5077877304701	-42300.48129651385	0.4549800886113744	2021.947759637416	7.5275001429857795	4.783326492743715	6.12949816129154	4.038108280577687	6.877459378242024	0.2962332415744878	0.18069090020014344	0.19319126464777267	0.3298845935775925	0.2447505187320363	0.001072486106611573	0.0010724861066115743	-42300.48129651385	0.0	-78.34031395440458
9378000	-42394.624543330494	-73.9370762226605	-42320.68746710783	0.4919552001774944	2021.91078452585	7.430058845616736	3.839314630292528	6.241525508396903	2.4003366870308582	5.0216084789649855	0.2988902614406038	0.18348646107314748	0.194498701269381	0.3231245762168641	0.040766100854806205	0.0010608504152001053	0.0010608504152001047	-42320.68746710783	0.0	-69.32118775776124
9379000	-42378.87113633393	-81.13308762475896	-42297.73804870917	0.4679106477149203	2021.9348290783125	7.494584060477064	5.244694738752784	6.597995346132771	2.4390834597168363	7.085234028484696	0.2977025459867088	0.18348646107314748	0.195686416723276	0.3231245762168641	0.8280865220214708	0.00110258629262164	0.0011025862926216405	-42297.73804870917	0.0	-73.73851978306143
9380000	-42378.651028769906	-74.45640427508266	-42304.19462449482	0.4859284126354479	2021.916811313392	7.371650817654727	4.193435312181611	6.156153373559526	2.3407610271656956	5.233612913936264	0.2977025459867088	0.1819056609058152	0.195686416723276	0.32470537638419633	0.2813488829198102	0.0010501870840624668	0.0010501870840624655	-42304.19462449482	0.0	-69.32187629672316
9381000	-42369.59888929767	-68.10629556569465	-42301.49259373197	0.45636500512953265	2021.946374720898	7.014945435650309	4.892076361383215	7.347668678927101	2.9544407307135954	6.69299262395146	0.3019529962547545	0.1776552106377695	0.19405224620337075	0.3263395469041016	0.22920637455434031	0.0011085479073875036	0.0011085479073875027	-42301.49259373197	0.0	-61.12946883898423
9382000	-42384.39094670795	-73.30140841985488	-42311.08953828809	0.4673011229218704	2021.9354386031055	7.283872621481646	4.136809045202827	5.970462431626621	2.9544407307135954	5.460283112704155	0.2976906914756983	0.1776552106377695	0.19831455098242692	0.3263395469041016	0.16139515108778155	0.0010097027798896298	0.0010097027798896296	-42311.08953828809	0.0	-68.31863646868479
9383000	-42378.94847620655	-66.81190731432584	-42312.13656889222	0.48855097544943293	2021.914188750578	7.19996797280104	5.057192304380912	7.442552216820868	2.55969222480406	6.8242354987438425	0.3001827434567213	0.18524205725423062	0.19503112629514183	0.3195440729939026	0.16139515108778155	9.736278728631569E-4	9.736278728631566E-4	-42312.13656889222	0.0	-59.9619168520749
9384000	-42372.28530465811	-60.96651518651007	-42311.318789471596	0.5424164364420041	2021.8603232895855	7.165357332469117	5.20239512979788	7.064201612660518	1.8348696524726815	5.041288369750079	0.3001367840194222	0.18524205725423062	0.19319346150244956	0.32142769722389397	0.2534701743938036	9.818521603469897E-4	9.818521603469894E-4	-42311.318789471596	0.0	-55.019107870396
9385000	-42369.97509432079	-63.16134913079418	-42306.81374519	0.5236994830926529	2021.8790402429347	7.19638516246067	3.7375446940642867	6.537081149926144	1.8973651622437022	5.341430147791451	0.3001367840194222	0.18524205725423062	0.19319346150244956	0.32142769722389397	0.40712006485247476	8.999242534228127E-4	8.999242534228128E-4	-42306.81374519	0.0	-57.652419693174735
9386000	-42356.823524032465	-63.50117762517411	-42293.32234640729	0.48156110250184503	2021.9211786235255	7.0560670573455475	3.2337086137004	5.932668872526893	2.216662797817438	5.287710147199948	0.2973318132047962	0.18701955456895905	0.19465561116661714	0.32099302105962396	0.37904802196566145	9.502078087009335E-4	9.502078087009337E-4	-42293.32234640729	0.0	-58.688328360323645
9387000	-42367.012303525626	-66.39918998458315	-42300.61311354104	0.466805807970719	2021.9359339180567	6.938583785106343	2.771122163007607	5.678144815718877	2.0810171459192603	5.650553221271735	0.2993347773954088	0.18342558371614437	0.19624661782881922	0.32099302105962396	0.928927727632521	0.0011407035038304683	0.0011407035038304685	-42300.61311354104	0.0	-60.84440905000436
9388000	-42361.59017321459	-62.50247300706744	-42299.08770020752	0.46770591492100105	2021.9350338111065	6.925685169095044	3.2500250469113836	5.722200285487988	1.5868753727740519	6.716554698313017	0.30010049424049035	0.18342558371614437	0.19495731053002577	0.3215166115133359	0.928927727632521	0.0011459853515729706	0.0011459853515729706	-42299.08770020752	0.0	-56.681377845162274
9389000	-42362.785824286686	-63.81428749633071	-42298.971536790355	0.46592279472443104	2021.936816931303	6.852121917242121	3.143528441857149	5.617653753494475	2.52573027467767	5.244727171582913	0.30010049424049035	0.18342558371614437	0.19495731053002577	0.3215166115133359	0.9119095444942857	0.001094969034229546	0.0010949690342295462	-42298.971536790355	0.0	-58.16842272640323
9390000	-42349.28252595785	-51.245445234187954	-42298.03708072367	0.4583327152054741	2021.944407010822	6.552949718275386	2.7410295398774402	5.915663437143576	2.52573027467767	6.664739560721875	0.2959480971560306	0.18273522944082835	0.19495731053002577	0.3263593628731116	0.0441741569995254	0.0010371613310236197	0.0010371613310236197	-42298.03708072367	0.0	-46.81910901870739
9391000	-42365.33907014941	-50.48894951199644	-42314.85012063742	0.47155175545337025	2021.931187970574	6.444958152342737	2.3917655771143362	5.039260909993398	2.792987607307927	8.089578365237681	0.2959480971560306	0.18107883088410023	0.19495731053002577	0.32801576142983974	0.5865362093261263	0.0011891970092584411	0.0011891970092584405	-42314.85012063742	0.0	-45.557334396763096
9392000	-42345.553380472884	-39.80790104150377	-42305.74547943138	0.44594400904296627	2021.9567957169845	6.117741464735647	1.9520625309783455	4.828848598207408	3.5580865481302544	6.563438268622844	0.2959480971560306	0.18107883088410023	0.19495731053002577	0.32801576142983974	0.7866443427578326	0.0011907010734642958	0.0011907010734642958	-42305.74547943138	0.0	-34.965266440454485
9393000	-42361.64369828629	-52.08997314561101	-42309.55372514068	0.5080878868456753	2021.8946518391817	6.592413525375665	2.3060060547613563	5.691213069248971	3.5580865481302544	6.16752725727082	0.3044712265937384	0.18107883088410023	0.19242949788521851	0.3220204446369392	0.7866443427578326	0.0012160679188064011	0.001216067918806401	-42309.55372514068	0.0	-46.30926293779248
9394000	-42364.83557646668	-56.87518399240382	-42307.96039247428	0.45840142311002785	2021.9443383029175	6.591591542644628	2.6290827118171824	5.728369258062072	3.107952228135781	6.961895771947274	0.30029757148122566	0.18198683613966393	0.1956951477421676	0.3220204446369392	0.9481269856833967	0.001100164883365751	0.0011001648833657506	-42307.96039247428	0.0	-50.58489248190623
9395000	-42361.9084245501	-54.773542445027765	-42307.13488210507	0.47168712274321717	2021.9310526032843	6.613688014786381	3.6561394105553444	6.378725656428424	2.768038969599692	6.961895771947274	0.29657595567331146	0.18633736023071584	0.1956951477421676	0.3213915363538014	0.9481269856833967	9.885593823244151E-4	9.885593823244151E-4	-42307.13488210507	0.0	-47.629535310992125
9396000	-42359.92318313661	-50.51068948329249	-42309.41249365332	0.45845206233367564	2021.9442876636938	6.42586399824161	3.4043021370675097	6.993028180172752	2.768038969599692	6.718160437117722	0.29657595567331146	0.18633736023071584	0.1956951477421676	0.3213915363538014	0.18994650880351077	0.001160433861749386	0.001160433861749386	-42309.41249365332	0.0	-44.38398535908112
9397000	-42348.33100346461	-56.498698437242375	-42291.83230502737	0.4423871315045146	2021.9603525945229	6.4645705422933855	5.348421017328339	7.50518972777235	2.859031551237195	6.718160437117722	0.29657595567331146	0.1837800247599798	0.19825248321290365	0.3213915363538014	0.492486746326299	0.0010991318305979378	0.001099131830597939	-42291.83230502737	0.0	-48.777892755295596
9398000	-42344.50330890928	-45.20659837370467	-42299.29671053558	0.41038667124243505	2021.992353054785	6.146071496885051	2.536117099309086	5.553916799865529	2.6551444230301913	5.599141859865183	0.29657595567331146	0.1837800247599798	0.19480733068342793	0.32483668888327716	0.9685011951126087	0.0011509029417699791	0.0011509029417699791	-42299.29671053558	0.0	-39.57644140299629
9399000	-42336.2884236184	-29.579514498276907	-42306.70890912013	0.4356775013376998	2021.9670622246897	5.891838133374165	3.1218505320004892	6.602055653347747	2.4876727561027754	6.712033503229663	0.29657595567331146	0.1837800247599798	0.196812159831152	0.3228318597355531	0.4858283301846976	0.0011891198928053763	0.001189119892805377	-42306.70890912013	0.0	-23.43944194072836
9400000	-42341.670851859344	-24.641756379197382	-42317.029095480146	0.425318417889612	2021.9774213081378	5.742616842064857	2.9356933787271013	6.509813654074794	2.9650504966669717	6.712033503229663	0.29433475572027196	0.1837800247599798	0.19905335978419153	0.3228318597355531	0.6225147191568517	0.0012375246206764075	0.0012375246206764072	-42317.029095480146	0.0	-18.1962618584842
9401000	-42343.989767225736	-25.36511009100423	-42318.62465713473	0.4161445787351975	2021.9865951472923	5.756148801684365	3.1108687482260615	6.988820415730809	2.97233226580097	6.816436459009717	0.2991240581207498	0.1837800247599798	0.19426405738371366	0.3228318597355531	1.0644602164720613	0.0013578128294888113	0.0013578128294888122	-42318.62465713473	0.0	-17.435922107630937
9402000	-42343.40829494579	-28.729011087965134	-42314.679283857826	0.41360548440756206	2021.98913424162	5.837745471954705	2.6193653879595713	6.640986143179109	3.001729223519612	6.2772910677615545	0.2999059240538578	0.1837800247599798	0.19426405738371366	0.32204999380244514	0.5654263040102121	0.0012680693172820161	0.001268069317282018	-42314.679283857826	0.0	-22.464051024084867
9403000	-42357.22179629662	-48.56724069874054	-42308.654555597874	0.4206862161976597	2021.9820535098297	6.295770993243474	2.691038988127921	5.3347056970589435	2.156571516745548	5.409216257299871	0.2999059240538578	0.18391764514484923	0.19330272185838576	0.3228737089429036	1.0796821034228168	0.0010303135711276078	0.001030313571127609	-42308.654555597874	0.0	-43.126663318631415
9404000	-42360.98256738786	-52.37658447772106	-42308.605982910136	0.4267953000802478	2021.975944425947	6.52498275365451	3.271142515083569	5.9683037267350825	2.1699209445424823	6.237179300590353	0.2999059240538578	0.18391764514484923	0.19562539114761357	0.3205510396536758	0.3052885793498206	0.0011289836645751064	0.001128983664575106	-42308.605982910136	0.0	-47.43121977538123
9405000	-42364.659302862354	-61.940834707690854	-42302.718468154664	0.43115431696102224	2021.9715854090664	6.845140027524432	2.9573320798508433	5.5567309289799764	2.3694562633125535	5.033575122935404	0.30481624112451167	0.18001972917949544	0.19562539114761357	0.3195386385483757	0.13049849367782596	0.0010846466468020862	0.001084646646802087	-42302.718468154664	0.0	-58.098098301373376
9406000	-42364.83037392058	-54.629023757865106	-42310.201350162715	0.44347499639183496	2021.9592647296356	6.640996963799876	3.382433158251814	6.251545077911567	2.668562976682934	5.493554311122201	0.3048126854517369	0.18001972917949544	0.19562894682038834	0.3195386385483757	0.06178964500090336	0.0010712724415251624	0.001071272441525164	-42310.201350162715	0.0	-49.85829949347327
9407000	-42365.77088867101	-56.19850027861469	-42309.57238839239	0.4788227891596395	2021.9239169368677	6.857329861448117	2.3212322247984374	5.271544570915997	2.668562976682934	6.6805034077790735	0.3048126854517369	0.1823007408224537	0.19357076517560123	0.3193158085502046	0.039584858988310316	9.114566944489924E-4	9.114566944489916E-4	-42309.57238839239	0.0	-52.531355597972265
9408000	-42377.14349631272	-68.02340522653154	-42309.12009108619	0.47440506774837427	2021.928334658279	7.1872592009581995	2.033158126088374	4.330939821178037	2.2942820535419948	6.6805034077790735	0.2991827258309715	0.1879307004432191	0.1930622286907895	0.31982434503501633	0.4337920569006237	0.00101573347812835	0.0010157334781283498	-42309.12009108619	0.0	-64.78678178571012
9409000	-42365.32278614721	-63.09428749080765	-42302.228498656405	0.4634636682875029	2021.93927605774	6.738265662342502	2.8726018616562508	6.030848124422096	3.711787161686469	7.41756915401394	0.2985497741384113	0.18789758541331092	0.19372829541325792	0.31982434503501633	0.1189770262757451	9.555010954921397E-4	9.555010954921392E-4	-42302.228498656405	0.0	-57.76955535320851
9410000	-42371.90752717991	-69.24534590460307	-42302.66218127531	0.4362438413693928	2021.9664958846581	6.85400919403785	3.076212040859395	6.039302125969055	2.5750733520173674	7.41756915401394	0.3017390763649008	0.18264029271681434	0.19564511498536888	0.31997551593291246	0.4414947012568052	0.001122877076066955	0.001122877076066955	-42302.66218127531	0.0	-63.587835433254426
9411000	-42369.511346111016	-65.95521442163897	-42303.55613168938	0.43157792135895734	2021.9711618046686	6.760631572770199	2.9757933033920927	5.485195169504914	1.767325728509834	4.649847502670762	0.3017390763649008	0.1863944900244574	0.19189091767772581	0.31997551593291246	0.4414947012568052	0.0010378831089936664	0.0010378831089936668	-42303.55613168938	0.0	-61.90712969564459
9412000	-42364.91401876757	-60.91618282419387	-42303.99783594338	0.4080473234401413	2021.9946924025874	6.557593614958041	2.724490749006702	4.805991266338674	1.7694252839324718	6.712274324067395	0.30196749012860075	0.18312816361175666	0.1981823035684829	0.31672204269115617	0.4475282261940416	0.0011492148327013308	0.001149214832701331	-42303.99783594338	0.0	-57.07583313842557
9413000	-42363.117214573496	-58.81152763749622	-42304.305686936	0.4479760062500243	2021.9547637197775	6.593406323463066	2.4208246507856535	4.753022801214517	1.963724452375841	4.476466435940317	0.29914758950876597	0.18345431348353974	0.19144168785114632	0.32595640915654445	0.7375340970595867	0.0010353492170127388	0.0010353492170127388	-42304.305686936	0.0	-55.0807325452042
9414000	-42362.404867774974	-62.06065870665723	-42300.34420906832	0.42546548915237353	2021.977274236875	6.632720224012639	3.9728828309877233	6.453964003419298	2.967171964221794	5.953444562808619	0.3021306452904423	0.18345431348353974	0.19618454755352416	0.31823049367249023	0.7001145297791842	0.001065398051380535	0.0010653980513805356	-42300.34420906832	0.0	-55.42329078527354
9415000	-42368.72466450235	-66.84248552481347	-42301.88217897753	0.4717424476736538	2021.9309972783537	6.902080000462764	2.3010831396267566	4.630779534824475	2.206252402427233	5.953444562808619	0.3021306452904423	0.18345431348353974	0.19618454755352416	0.31823049367249023	0.4226874543598067	0.0010187433199377492	0.0010187433199377494	-42301.88217897753	0.0	-63.41606271015144
9416000	-42360.25801065513	-62.56220585468654	-42297.695804800445	0.42646380445145865	2021.976275921576	6.733716766395983	3.2734663565442674	6.032033768159114	2.4948531352877956	7.092762930488215	0.2996240486030246	0.18083893621682084	0.19879992482024306	0.32073709035990794	1.1536121087010838	0.0010042237075597526	0.0010042237075597522	-42297.695804800445	0.0	-55.53625246688739
9417000	-42362.86073631951	-58.191872820071545	-42304.66886349944	0.4151587176083404	2021.987581008419	6.680237705293157	2.658855467505259	5.21012223685509	2.7529188629282775	5.0813583881007425	0.2996240486030246	0.18767333599503463	0.19457458503129366	0.3181280303706436	0.03916176693467631	9.582975483839297E-4	9.582975483839292E-4	-42304.66886349944	0.0	-54.83030433420225
9418000	-42367.573969505	-54.91963398118703	-42312.65433552381	0.461063707261761	2021.9416760187657	6.736925942731649	2.420471286405808	4.986513911572012	2.6532374796253935	7.42230239843196	0.2958547226529422	0.184566783633515	0.20057054228008458	0.3190079514334547	0.2373172921628311	9.246176642387512E-4	9.246176642387506E-4	-42312.65433552381	0.0	-50.93751059404087
9419000	-42368.17099262155	-51.322872476610314	-42316.84812014494	0.4524320866920129	2021.9503076393355	6.701023597280126	2.122109972047908	4.944856114272222	2.4974894353055452	4.757340378212493	0.2978005757646179	0.1831041737809029	0.19510396114379827	0.32399128931067744	0.07742000681239368	9.685659212665486E-4	9.685659212665491E-4	-42316.84812014494	0.0	-48.56192553695693
9420000	-42367.91271092678	-54.05733903843265	-42313.85537188835	0.4541157295387021	2021.9486239964888	6.729102196311724	2.4479853832715794	5.436940855993627	2.738187203905551	6.643718188513687	0.2963961333804687	0.1831041737809029	0.1965084035279474	0.32399128931067744	0.18582598753261031	9.9026259472864E-4	9.902625947286392E-4	-42313.85537188835	0.0	-49.86604656642486
9421000	-42366.66074019426	-46.06804112894726	-42320.59269906531	0.4522575836749963	2021.9504821423525	6.45339262084322	1.7068968777201716	4.195616891434265	3.0575444710804542	6.12185069019669	0.29987388967006134	0.1831041737809029	0.197786516813407	0.31923541973562525	0.3989121876161504	0.0011080178384695154	0.001108017838469515	-42320.59269906531	0.0	-43.05843206516571
9422000	-42363.88107632494	-41.39329369911179	-42322.48778262583	0.474691064286637	2021.9280486617408	6.41730766213792	1.49960314011958	4.011601288344957	2.4804070904551176	6.12185069019669	0.2986651629687902	0.18255811379818115	0.19899524351467815	0.319781479718347	0.3955046791144003	0.0011927046171462273	0.0011927046171462273	-42322.48778262583	0.0	-38.90219040306026
9423000	-42367.05742548822	-46.87304860924448	-42320.18437687898	0.46119169750212297	2021.9415480285254	6.566525603865598	2.0036274211956275	4.851406617131044	2.277894909311594	6.249185354553183	0.2987855937046348	0.18255811379818115	0.19642303621084173	0.3222332562863388	0.3955046791144003	0.00123039774882558	0.00123039774882558	-42320.18437687898	0.0	-43.290846068756395
9424000	-42351.107488847985	-38.361377735263794	-42312.74611111272	0.46439891483489965	2021.9383408111926	6.2981079034774865	1.9362234433412249	4.851406617131044	2.7193266616372513	5.060815582118993	0.2987855937046348	0.18472925286703093	0.19642303621084173	0.320062117217489	0.1585149783022873	0.0011717526783755878	0.001171752678375589	-42312.74611111272	0.0	-35.44109118024821
9425000	-42366.82534531187	-53.06606418917492	-42313.75928112269	0.4846912987923568	2021.9180484272351	6.605717437940372	2.278430596918612	4.472761168228252	2.7193266616372513	5.060815582118993	0.30321372302172794	0.18472925286703093	0.19642303621084173	0.3156339879003959	0.23145185982843602	9.223390378434675E-4	9.223390378434679E-4	-42313.75928112269	0.0	-50.22753572462601
9426000	-42369.6467597136	-58.85730905907822	-42310.78945065452	0.49203613871745583	2021.91070358731	6.899040120324469	1.123975369523664	2.1201144159311873	2.7193266616372513	5.804407005450615	0.2977151903706994	0.18472925286703093	0.19355116808673692	0.3240043886755292	0.11885894433283935	0.0010137605156041465	0.0010137605156041473	-42310.78945065452	0.0	-59.10851411902348
9427000	-42363.74967148207	-60.46370273417216	-42303.2859687479	0.4837222393597596	2021.9190174866676	6.7947944848397	1.180166892415443	2.367360350255283	3.223392369816319	6.287611229919994	0.2977151903706994	0.1843317262899638	0.19582849788122877	0.32212458545810446	0.11885894433283935	0.0011092030414829818	0.0011092030414829822	-42303.2859687479	0.0	-60.11283101623999
9428000	-42383.07511843675	-64.09687578066594	-42318.97824265608	0.47584289911065264	2021.9268968269168	6.890679928271138	2.1957115386306034	4.0550015940944455	3.223392369816319	7.159852464249201	0.2977151903706994	0.18251488124534804	0.19764534292584454	0.32212458545810446	0.1773763925444933	9.949303405382237E-4	9.949303405382226E-4	-42318.97824265608	0.0	-61.12139825675058
9429000	-42364.847849438964	-60.03530430009465	-42304.81254513887	0.46411007497228657	2021.9386296510552	6.749192796083596	2.124064249085685	4.7208066966657185	2.3239245924693055	5.983118607717056	0.2977151903706994	0.18289006026669383	0.19764534292584454	0.32174940643675864	0.109616994491418	9.856353573268672E-4	9.856353573268679E-4	-42304.81254513887	0.0	-57.17175634570779
9430000	-42370.3733257462	-63.814857254880714	-42306.55846849132	0.45441199717095837	2021.9483277288564	6.625366695641414	2.518148418486353	4.1359999519402395	2.370779536430669	5.983118607717056	0.2982785059065676	0.1834133860552163	0.19764534292584454	0.3206627651123679	0.6715201874835617	0.0011346200019777635	0.0011346200019777626	-42306.55846849132	0.0	-60.215072534447884
9431000	-42364.89912433167	-47.760048906776625	-42317.13907542489	0.4697733525618851	2021.9329663734657	6.3948030752761555	1.791845983542928	4.96692160056547	2.1869267725253088	6.163555697163055	0.30202637126578863	0.18156515849396404	0.19764534292584454	0.3187631273143992	0.3795951631367759	0.0010956157519836098	0.0010956157519836102	-42317.13907542489	0.0	-44.2845336681944
9432000	-42360.766639131245	-47.88592190129878	-42312.88071722995	0.4517288579472549	2021.9510108680802	6.543361138477964	1.4243342054946315	3.953271302870968	2.833683813924888	8.073253634061462	0.30202637126578863	0.18156515849396404	0.19491976119740603	0.3214887090428377	0.7438772233720787	0.0010856672777800258	0.0010856672777800253	-42312.88071722995	0.0	-44.24681499421647
9433000	-42374.18031261994	-56.59183534182608	-42317.588477278114	0.463461764806039	2021.9392779612215	6.7297925944789565	1.8490209830628126	4.2577000432297405	2.143158293689965	6.024734661649449	0.30087482248256525	0.18354524688379817	0.19491976119740603	0.32066016943622694	1.6434728866144541	0.0010158158677942611	0.0010158158677942616	-42317.588477278114	0.0	-51.32264394366035
